description,url,localisation,prix,agence,titre,infos
"cet appartement est impeccable avec une terrasse de 32m2situe au rez de chaussee face mer,parc arbore et piscine,dansune residence de standing fermee,avec parking et garage.belles prestations.",http://www.paruvendu.fr/immobilier/vente/tres-bel-appartement-vue-mer-aux-sables-d-olonne/particulier/1201169784A1KIVHAP000,,269000,annonce de particulier - la chartre sur le loir (72340),vente appartement 3 pieces 50 m2 environ paris 15 (75015),"nombre de pieces : 3, surface : 50m, balcon / terrasse, emission de gaz a effet de serre : 11 kgeq/m2.an, consommation energetique : 151 kwh/m2 an"
"au 3eme etage des hesperides vaugirard, residence service de qualite, beau 3 pieces traversant de 75,7 m2, refait a neuf. grand sejour avec cuisine ouverte, 2 chambres, 1 salle de bain et 1 salle d'eau supplementaire. nombreux placards integrees. adapte aux personnes a mobilite reduites (couloirs larges, salle de bain adapte, poignees, stores automatises). terrasse donnant sur jardin + loggia. cave + parking. nombreux services disponibles : restaurant avec possibilite de service en chambre, hotesse d'accueil, femmes de menage, depanneurs, veilleurs de nuit, salon, loisirs?",http://www.paruvendu.fr/immobilier/vente/appartement-3-pieces-residence-services-hesperides-vaugirard/particulier/1201652413A1KIVHAP000,,500000,annonce de particulier - paris (75015),vente appartement 3 pieces 75 m2 carrez paris 15 (75015),"nombre de pieces : 3, surface : 75m, - surface loi carrez en m2 : 75, emission de gaz a effet de serre : 6 kgeq/m2.an, consommation energetique : 200 kwh/m2 an"
rue georges pitard proche montparnas grand studio 43m2 au 3eme et dernier etage cuisine amenagee ; penderie ; salle de bains ; wc separechauffage collectifcopropriete calme et securise.charges : 136euros/mois. taxe fonciere : 656euros metro: plaisance bus: 62; 88; 95,http://www.paruvendu.fr/immobilier/vente/grand-studio-43m2-paris-15eme-proche-montparnasse/particulier/1203004108A1KIVHAP000,,323000,annonce de particulier - paris (75015),vente appartement 1 piece 43 m2 environ paris 15 (75015),"nombre de pieces : 1, surface : 43m, emission de gaz a effet de serre : 91 kgeq/m2.an, consommation energetique : 239 kwh/m2 an"
"paris 15e (75015). studio porte de versailles, rue olivier de serres, 13,07 m2 (loi carrez). au 5e etage, avec ascenseur dans bel immeuble de 7 etages, tres clair sans vis-a-vis. entree, sejour avec cuisinette equipee ouverte, salle de bains, wc. eau chaude et chauffage central. gardien, digicode, interphone. vendu occupe et loue nouveau bail etudiant 1 an. ideal location etudiant(e). visite sur rendez-vous. (agences s'abstenir). taxes foncieres : 335 euros charges mensuelles : 130 euros ( dont eau chaude et chauffage central compris )",http://www.paruvendu.fr/immobilier/vente/studio-paris-15-eme-135000/particulier/1203131021A1KIVHAP000,,135000,annonce de particulier - paris (75015),vente appartement 1 piece 13 m2 carrez paris 15 (75015),"nombre de pieces : 1, surface : 13m, ascenseur handicape, - surface loi carrez en m2 : 13"
"appartement traversant de 4 pieces, 99m2 au sol, 91m2 loi carrez situe au sud de dijon, dans le quartier residentiel des grands crus a chenove cote d'or. proche toutes commodites( commerce et transport)il se compose d'un salon de 33m2 avec balcon donnant sur un square arbore. volet et pare soleil electriques, une fenetre de toit et une climatisation reversible en hiveril s'ouvre sur une cuisine moderne amenagee de 10m2 (four et plaque de cuisson)un couloir avec grand placard dressing donne sur une chambre avec balcon. un deuxieme degagement distibue deux chambre de 10m2 dont une avec balcon, un cellier, salle de bain et wc independantappartement et balcons carreles exceptees les chambres couvertes de linos. chauffage collectif et interphonecave et garage fermes en sous-sol, places de parking dans une cour priveepetite copropriete, tres bien entretenue, avec espace vert et vue sur les vignes",http://www.paruvendu.fr/immobilier/vente/appartement-4-pieces-91m2-quartier-residentiel-chenove/particulier/1203641333A1KIVHAP000,,184900,annonce de particulier - chenove (21300),vente appartement 4 pieces 91 m2 carrez paris 15 (75015),"nombre de pieces : 4, surface : 91m, balcon / terrasse, - surface loi carrez en m2 : 91, emission de gaz a effet de serre : 42 kgeq/m2.an, consommation energetique : 180 kwh/m2 an"
"appartement refait recemment en rez de jardin sur patio fleuri. 1 grand salon, 1 chambre spacieuse, 1 petite piece avec une grande fenetre.parquet en chene massif, marbre, salle de bain, wc separe. pas de contact avec la rue. appartement tres silencieux.acces a une terrasse de 8m2 environ.cave securisee.proximite ecoles, tous commerces, metro, bus, gare sncf",http://www.paruvendu.fr/immobilier/vente/appartement-2-pieces-47-m2-paris-05-jardin-des-plantes/particulier/1204227555A1KIVHAP000,,450000,annonce de particulier - paris (75015),vente appartement 2 pieces 47 m2 carrez paris 15 (75015),"nombre de pieces : 2, surface : 47m, balcon / terrasse, jardin / terrain, - copropriete : oui, - situation : rez-de-jardin, - standing : tres bon, - surface loi carrez en m2 : 47, - parquet, - chauffage collectif, - etat general : tres bon, - etat de la plomberie : tres bon, - etat de l'electricite : tres bon, - etat du chauffage : tres bon, - etat des revetements muraux : tres bon, - etat des revetements sols : tres bon, - interphone, - americaine, - nombre de chambre(s) : 1, - nombre de salle(s) de bain : 1, - nombre de wc : 1, emission de gaz a effet de serre : 69 kgeq/m2.an, consommation energetique : 298 kwh/m2 an"
"swixim paris vous presente ce bel appartement dans un immeuble haussmanien en pierre de taille de 1950 , compose d'une grande chambre, d'un sejour avec cuisine separee, d'une salle de bain avec douche et de wc separe. vendu avec une grande cave. contacter rayan ghermoul au 0675534325 contactez rayan ghermoul au 06 75 53 43 25 honoraire a la charge de l'acquereur : non bien en copropriete : non nombre de lots de la copropriete : 24 montant moyen des charges annuelles : 1420 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/vente/appartement/appartement-2-piece-s-39-m2/1202156899A1KIVHAP000,,390000,swixim,vente appartement 2 pieces 39 m2 environ paris 15 (75015),"nombre de pieces : 2, surface : 39m, - nombre de chambre(s) : 1, - etage : 1, - cave"
"l'appartement est situe au 4e etage dans une residence semi recente avec ascenseurpas de vis a vis, tres lumineux, vu sur jardin et au calmel'appartement possede 1 chambre + 1 cuisine americaine /salon (pas de perte de place)aucun travaux a prevoir, tres bon etat general (double vitrage, volet electrique)les charges sont de 160 euro ( chauffage urbain compris)la cave est grande et seche (6m2)un parking est dispo en susil se trouve rue de picpus (cote jardin)",http://www.paruvendu.fr/immobilier/vente/appartement-t2-avec-balcon-cave-et-parking/particulier/1205549311A1KIVHAP000,,275000,annonce de particulier - paris (75015),vente appartement 2 pieces 32 m2 carrez paris 12 (75012),"nombre de pieces : 2, surface : 32m, - surface loi carrez en m2 : 32, emission de gaz a effet de serre : 36 kgeq/m2.an, consommation energetique : 180 kwh/m2 an"
"nouveau en exclusivite proprietaire institutionnel vend 37/39 rue de vouille paris 15 au coeur du 15eme arrondissement, dans une tres belle residence arboree d'oliviers bicentenaires bel appartement de 45 m2 sur rue situe au 1er etage compose d'une entree,donnant sur la cuisine et d'un sejour avec balcon desservant la chambre, la sdb et les wc parquet dans entree et sejour cave possibilite d'un emplacement parkings en s/sol au prix de 21 000 euros charges annuelles 1600euros chauffage et eau chaude individuel electrique residence securisee de 84 appartements lot de copro n4 cliquez ici pour nous contacter",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75015/1201326793A1KIVHAP000,,397000,locare,vente appartement 2 pieces 45 m2 environ paris 15 (75015),"nombre de pieces : 2, surface : 45m, balcon / terrasse, emission de gaz a effet de serre : 14 kgeq/m2.an, consommation energetique : 280 kwh/m2 an"
"nouveau en exclusivite proprietaire institutionnel vend 37/39 rue de vouille paris 15 au coeur du 15eme arrondissement, dans une tres belle residence arboree d'oliviers bicentenaires proprietaire institutionnel vend magnifique appartement de 147 m2 excellent etat avec terrasse en duplex situe au 5 et 6eme etage compose au 5eme d'une entree spacieuse desservant un grand sejour de 30 m2 avec une hauteur sous plafond de plus de 5 metres donnant sur une terrasse lumineuse de 17 m2(vue sur jardin), d'une cuisine, au 6eme etage il y a 3 chambres avec placard ayant chacune leur terrasse ou balcon privatif, , une sdb, une salle d'eau et un wc parquet dans entree et sejour cave et 2 emplacements parkings en sous sol residence securisee de 84 appartements charges annuelles previsionnelles 5310 euros chauffage et eau chaude individuel electrique lot de copro n128 (nsi1072) cliquez ici pour nous contacter",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75015/1201326799A1KIVHAP000,,1558000,locare,vente appartement 6 pieces 147 m2 environ paris 15 (75015),"nombre de pieces : 6, surface : 147m, balcon / terrasse, jardin / terrain, emission de gaz a effet de serre : 15 kgeq/m2.an, consommation energetique : 255 kwh/m2 an"
"i@d france - christian mallet (06 09 90 74 30) vous propose : nation/picpus, exclusivite, au 8eme et dernier etage sur jardin, avec vue degagee jusqu'au rocher du zoo de vincennes, appartement familiale d'angle de 5 pieces, toujours ensoleille, plein sud et ouest de 103 m2 environ. salon/sejour 43m2 environ, chambres 13m2 environ, cuisine 10m2 environ. immeuble securise avec gardienne. il se compose de deux chambres, d'un grand double sejour divisible facilement pour realiser une troisieme chambre, d'une salle de douche, d'une salle de bain, de wc independant, hall d'entree, cuisine equipee avec vide ordure, et nombreux placards. viens se rajouter une cave et une place de parking en sous sol. proche des commerces de la rue du rendez vous et du college st michel de picpus. a voir tres vite.la presente annonce immobiliere vise 1 lot principal situe dans une copropriete formant 100 lots au total ne faisant l'objet d'aucune procedure en cours et d'un montant de charges denviron 392.67  par mois (soit 4712  annuel) declare par le vendeur.le prix de vente est exprime frais dagence inclus (f.a.i.) dont la valeur est equivalente a 2,73% ttc du prix de vente. information d'affichage energetique sur ce bien : dpe d indice 215 et ges e indice 50. la presente annonce immobiliere a ete redigee sous la responsabilite editoriale de m. christian mallet (id 9817), agent commercial mandataire en immobilier immatricule au registre special des agents commerciaux (rsac) du tribunal honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 200 montant moyen des charges annuelles : 4712 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-4-pieces/1204877147A1KIVHAP000,,915000,i@d france,vente appartement 4 pieces 103 m2 environ paris 12 (75012),"nombre de pieces : 4, surface : 103m, parking / garage, jardin / terrain, - nombre de chambre(s) : 2, - etage : 8, - parking, emission de gaz a effet de serre : 50 kgeq/m2.an, consommation energetique : 215 kwh/m2 an"
"paris, quartier daumesnil, a deux pas de la place felix eboue et des jardins de reuilly, superbe appartement 2 pieces de 41 m2 avec balcon filant de 9m2 et un debarras de 2 m2. entree, piece principale avec acces par 2 doubles fenetres sur le balcon, amenagee avec meubles sur mesure dont un meuble 2 lits de 90x200 et magnifique cuisine ouverte entierement equipee, chambre avec acces au balcon, salle d'eau avec cabine de douche. nombreux rangements. prestations de qualite. refait a neuf - choix de materiels luxueux (parquet, granit, clim reversible, ...). coup de cur assure.photos sur demande - agent commercial catherine ferrandis - 06.32.46.77.88 - rcs paris 487 898 389, carte t 11623 - honoraires 3,99 % ce bien est soumis au statut de copropriete. nombre de lots de la copropriete : 38. surface utile : 41m2.nom du negociateur : ferrandiscatherine",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75012/1203541009A1KIVHAP000,,452400,proprietes privees,vente appartement 2 pieces 41 m2 environ paris 12 (75012),"nombre de pieces : 2, surface : 41m, balcon / terrasse, - nombre de chambre(s) : 1, - etage : 5, - balcon, emission de gaz a effet de serre : 14 kgeq/m2.an, consommation energetique : 298 kwh/m2 an"
"paris 15eme arrondissement, entre convention et porte de versailles au 5 eme etage 4 pieces de 106 m2 avec grand balcon de 15 m2 donnant sur jardin comprenant entree, grand sejour avec baies vitrees donnant sur le balcon, cuisine separee donnant sur le balcon, 3 chambres, 2 salles de bains, 2 wc separes et 2 dressing. tres lumineux, au calme et belle distribution. cave. place de parking en sous-sol en sus paris 15th district between convention and porte de versailles on the 5th floor 4 rooms 106 m2 with large balcony of 15 sqm overlooking garden comprising entrance hall, large living room with windows overlooking the balcony, kitchen to balcony, 3 bedrooms, 2 bathrooms, 2 separate toilets and 2 dressing. very bright, quiet and good distribution. cellar. parking space in the basement plus nombre de lots de la copropriete : 33, montant moyen annuel quote part budget previsionnel : , , . reseau immobilier capifrance - votre agent commercial chantal balaguy 06 12 08 21 64 - voir phnom du negociateur : balaguychantal bien en copropriete : 1 nombre de lots de la copropriete : 33 procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75015/1205079663A1KIVHAP000,,920000,sas capi,vente appartement 4 pieces 107 m2 environ paris 15 (75015),"nombre de pieces : 4, surface : 107m, parking / garage, balcon / terrasse, jardin / terrain, - nombre de chambre(s) : 3, - etage : 5, - balcon, - cave, emission de gaz a effet de serre : 12 kgeq/m2.an, consommation energetique : 220 kwh/m2 an"
"i@d france - stephanie allary (06 62 00 90 42) vous propose : metro dugommier, boulevard de reuilly, 75012 paris.dans belle copropriete 1960 avec gardienne, ascenseur, double digicodes et ascenseur aux normes, bel appartement de 4 pieces au 7 eme etage sur 8. sejour de 32 m2 environ avec 2 grandes fenetres plein sud, cuisine independante (possibilite de l'ouvrir en cuisine americaine) 3 chambres, deux salles de bains, 2 wc , nombreux rangements. tres clair et calme, tres bien place. cave en sous-sol, possibilite d'acheter un parking en plus.la presente annonce immobiliere vise 1 lot principal situe dans une copropriete formant 50 lots au total ne faisant l'objet d'aucune procedure en cours et d'un montant de charges denviron 333.33  par mois (soit 4000  annuel) declare par le vendeur.le prix de vente est exprime frais dagence inclus (f.a.i.) dont la valeur est equivalente a 2,35% ttc du prix de vente. information d'affichage energetique sur ce bien : dpe d indice 151 et ges d indice 21. la presente annonce immobiliere a ete redigee sous la responsabilite editoriale de mlle stephanie allary (id 7596), agent commercial mandataire en immobilier immatricule au registre special des agents commerciaux (rsac) du tribunal de commerce de paris sous le numero 420593428retrouvez tous nos biens sur notre site internet www.iadfrance.com honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 100 montant moyen des charges annuelles : 4000 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-4-pieces/1205641758A1KIVHAP000,,850000,i@d france,vente appartement 4 pieces 98 m2 environ paris 12 (75012),"nombre de pieces : 4, surface : 98m, parking / garage, ascenseur handicape, - nombre de chambre(s) : 3, - etage : 7, - cave, emission de gaz a effet de serre : 21 kgeq/m2.an, consommation energetique : 151 kwh/m2 an"
"paris 12eme arrondissement metro nationappartement 54,4 metres carres avec loggias 12,6 metres carresresidence securisee, calme, paysageeau 6eme etage avec ascenseurspossibilite parkingprix : 525 000 eurosagences s'abstenir.",http://www.paruvendu.fr/immobilier/vente/appartement-2-pcs-avec-loggias-metro-nation-paris-12eme/particulier/1205669481A1KIVHAP000,,525000,annonce de particulier - paris (75012),vente appartement 2 pieces 54 m2 environ paris 12 (75012),"nombre de pieces : 2, surface : 54m"
"parc g.brassens paris 15me, a vendre studio au 2me etage d'une copropriete 1930 de 13 lots (4 etages). appartement tres lumineux (exposition est/sud), sans vis a vis, vue sur petite place arboree, tres calme. il se compose d'une entree couloir optimisee par une bibliotheque sur mesure, une piece principale avec canape lit et armoire penderie, une salle de bains (baignoire, meuble vasque tiroirs, wc, seche serviette), une cuisine equipee de plaques vitroceramiques neuves, evier et mitigeur neufs, frigo neuf et placards.chauffage individuel electrique achete en 2014.l'appartement a ete renove en 2012 par un artisan (parquet a l'ancienne recupere, peintures, electricite, plomberie). visite sur demande le soir ou le samedi. merci de nous contacter par telephone uniquement.agences et professionnels s'abstenir.",http://www.paruvendu.fr/immobilier/vente/studio-19-m2-parc-brassens/particulier/1205091255A1KIVHAP000,,195000,annonce de particulier - paris (75015),vente appartement 1 piece 19 m2 environ paris 15 (75015),"nombre de pieces : 1, surface : 19m, emission de gaz a effet de serre : 25 kgeq/m2.an, consommation energetique : 444 kwh/m2 an"
"paris xieme - philippe auguste- charonne , efficity, l'agence qui estime votre bien en ligne, vous propose,en exclusivite,au 4eme etage avec ascenseur, studio, lumineux et calme, d'une superficie de 24,45m2 loi carrez. il comprend une belle piece de vie avec cuisine attenante. salle de bain avec wc et une cave. chauffage collectif au gaz pas de perte d'espace. - efficity sa, au capital de 270 983 - carte professionnelle t 12024 delivree par la prefecture de police de paris- siege : 100 bd du montparnasse 75014 paris- garantie financiere cegc pour un montant de 1640000,00- rcs : paris 497617746- veronique crucifix, agent commercial du reseau immobilier efficity est inscrit au rsac de paris n423823020 ref annonce : 18692-10828nom du negociateur : crucifixveronique honoraire a la charge de l'acquereur : 0 bien en copropriete : 1 nombre de lots de la copropriete : 70 montant moyen des charges annuelles : 1440 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75012/1205680208A1KIVHAP000,,210000,efficity,vente appartement 1 piece 25 m2 environ paris 12 (75012),"nombre de pieces : 1, surface : 25m, ascenseur handicape, - etage : 4, - cave, emission de gaz a effet de serre : 42 kgeq/m2.an, consommation energetique : 230 kwh/m2 an"
"vous pouvez contacter directement le proprietaire au 06.77.37.51.52. appartement, surface de 73 m2 a paris 12. appartement metro michel bizot, proche bois de vincennes de 73m2 au 3eme etage d'un immeuble semi recent comprenant: entree, cuisine equipee, sejour, ... (cliquez sur le lien ci-dessous).",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75012/1203646803A1KIVHAP000,,480000,contact : 100% entre particuliers,vente appartement 3 pieces 73 m2 environ paris 12 (75012),"nombre de pieces : 3, surface : 73m"
"paris 12eme arrondissement, appartement familial de 75 m2- tres lumineux, vue tres degagee surplombant la ville, oriente sud-ouest, tres bon etat, compose d'un espace de vie de 32,50m2 (entree, double sejour, cuisine americaine equipee de tres bonne qualite) et espace nuit bien delimite compose de deux chambres, une salle de bain plancher en teck, une douche a l'italienne, un wc separe, placards. pas de place perdue, une cave, possibilite de location parking en sous-sol 75/mois dans une copropriete bien tenue avec gardien. a voir sans tarder ! reseau immobilier capifrance - votre agent commercial muriel lepoutre 06 89 27 59 51 - voir photos (ref.380278) sur www.capifrance.frnom du negociateur : lepoutremuriel bien en copropriete : 1 procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75012/1203740703A1KIVHAP000,,559000,sas capi,vente appartement 4 pieces 75 m2 environ paris 12 (75012),"nombre de pieces : 4, surface : 75m, parking / garage, - nombre de chambre(s) : 2, - etage : 5, - cave, emission de gaz a effet de serre : 61 kgeq/m2.an, consommation energetique : 262 kwh/m2 an"
"paris 12 - porte de charenton , pascale le nagard vous propose dans bel immeuble en pierre de taille, un 2 p compose d'une entree, d'un sejour de 24 m2, d'une cuisine equipee, une grande salle de bain avec fenetre (4,50 m2), une chambre avec placard (11 m2), tres lumineuse avec 2 fenetres, equipee d'une mezzanine de 6m2 pouvant servi de bureau ou couchage d'appoint, 1 cave de 6m2. situe au rez-de-chaussee mais lumineux grace a sa belle hauteur sous plafond (3 metres) et ses nombreuses fenetres. surface au sol 49 m2, dont 6m2 de mezzanine (loi carrez 43,03 m2). faibles charges (100 /mois). a moins de 5mm du metro michel bizot, ou porte de charenton (220m) ou tramway t3a. ideal pour premiere acquisition, ou investisseur ou profession liberale n'hesitez pas a m'appeler du lundi au samedi de 8h a 20h au 06.31.89.94.89. le bien est soumis au statut de la copropriete. nombre de lots de la copropriete : 26 votre agent commercial 3g immo sur place, immatricule au rsac de versailles sous le n 539 662 569 : pascale le nagard, tel: 06 31 89 94 89 honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 26 montant moyen des charges annuelles : 1200 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75012/1205728924A1KIVHAP000,,324000,3g immo - consultant reseau national,vente appartement 2 pieces 43 m2 environ paris 12 (75012),"nombre de pieces : 2, surface : 43m, emission de gaz a effet de serre : 16 kgeq/m2.an, consommation energetique : 303 kwh/m2 an"
"paris 13eme arrondissement, a 300 metres de la station de metro olympiades (ligne 14) a environ 600 metres de la station de metro (ligne7) et du tramway porte d'ivry (t3a). dans une petite residence tres recente (2009). grand appartement de 3 pieces au 1er etage avec ascenseur. son sejour avec la cuisine equipee et integree de plus 30 m2, sa grande salle de bains, et ses deux grandes chambres de 13 et 14 m2 vous seduiront. aucun travaux a prevoir. tout est en tres bon etat. buanderie. grand dressing et rangements. le chauffage et l'eau chaude sont individuel electrique. independant, calme et sans vis-a-vis. tout est concu pour les personnes a mobilite reduite. surface carrez : 74,93 m2 reseau immobilier capifrance - votre agent commercial pascal dionnet 06 99 87 00 76 - voir photos (ref.359777) sur www.capifrance.frnom du negociateur : dionnetpascal bien en copropriete : 1 nombre de lots de la copropriete : 15 procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75013/1200803867A1KIVHAP000,,530000,sas capi,vente appartement 3 pieces 75 m2 environ paris 13 (75013),"nombre de pieces : 3, surface : 75m, ascenseur handicape, - nombre de chambre(s) : 2, - etage : 1, - balcon, emission de gaz a effet de serre : 12 kgeq/m2.an, consommation energetique : 282 kwh/m2 an"
"vente appartement 2 pieces 43 m2 au 1er etage avec ascenseur, dans une residence grand standing, a paris 13 limite 5, donnant sur le square legall.salon 2 baies vitrees, chambre, cuisine, salle de bains et wc separes.",http://www.paruvendu.fr/immobilier/vente/appartement-2p-residence-grand-standing-paris-13-limite-5/particulier/1205571395A1KIVHAP000,,430000,annonce de particulier - paris (75013),vente appartement 2 pieces 43 m2 environ paris 13 (75013),"nombre de pieces : 2, surface : 43m"
"un appartement de 97m2 dans une copropriete avec salle de sport et piscines compose d'un salon, une salle a manger avec cuisine americaine, deux chambres avec douche dont une avec toilettes et un wc independant. boxe ferme et cave. vous pouvez me joindre 7j/7 au 0629858321, anne-sophie. - annonce redigee et publiee par un agent mandataire - honoraire a la charge de l'acquereur : oui pourcentage des honoraires a la charge de l'acquereur : 2.89 % procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/prestige/appartement/appartement-97m2-3pieces-2-chambres-gobelins/1204444091A1KIVHAP000,,1245000,facilis immobilier,vente appartement 3 pieces 97 m2 environ paris 13 (75013),"nombre de pieces : 3, surface : 97m, - nombre de chambre(s) : 2, - parking, - piscine"
"paris 13eme arrondissement, dans un immeuble de standing, en etage tres eleve avec vue exceptionnelle panoramique, appartement familial avec balcons 8,50 m. entree salon sejour, cuisine amenagee equipee, 4 ou 5 chambres, salle de bain, salle d'eau, chauffage collectif. piscine privee, sauna. gardien, ascenseur, charges 620 . parking et cave. reseau immobilier capifrance - votre agent commercial michel bernand-mantel 06 20 40 80 00 - voir photos (ref.369750) sur www.capifrance.frnom du negociateur : bernand-mantelmichel statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75013/1202240822A1KIVHAP000,,895000,sas capi,vente appartement 6 pieces 135 m2 environ paris 13 (75013),"nombre de pieces : 6, surface : 135m, parking / garage, ascenseur handicape, - balcon, - piscine, emission de gaz a effet de serre : 52 kgeq/m2.an, consommation energetique : 192 kwh/m2 an"
"situation : quartier de la butte-aux-cailles, dans une rue calme et pourtant a proximite de tous commerces et de la place d'italie description : sis au 2eme etage avec ascenseur d'une petite copropriete protegee par digicode et interphone, appartement de deux pieces avec balcon, compose d'une entree avec placard, d'une cuisine avec degagement, d'un salon, d'une chambre avec sa salle de bains, de wc separes. une cave complete ce bien. en resume : appartement tres bien situe, beneficiant d'un plan rationnel et fonctionnel, et d'une double exposition. nombre de lots de la copropriete : , montant moyen annuel quote part budget previsionnel : , , . reseau immobilier capifrance - votre agent commercial fawzia desagneaux 06 99 44 75 05 - voir photos (ref.398576) sur www.capifrance.frnom du negociateur : desagneauxfawzia bien en copropriete : 1 procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/default/ville-00000/1205645049A1KIVHAP000,,488000,sas capi,vente appartement 2 pieces 55 m2 environ paris 13 (75013),"nombre de pieces : 2, surface : 55m, ascenseur handicape, balcon / terrasse, - nombre de chambre(s) : 1, - etage : 2, - balcon, - cave"
"beau 3 pieces de 69 m2 situe au 2eme etage d'un immeuble de standing du quartier bibliotheque - immeuble de construction recente livre en 2008 et compose de 52 appartements- ascenseur et acces facilite pour les personnes a mobilite reduite- parquet en chene massif- cuisine americaine haut de gamme tout equipee de marque poggenpohl dans un excellent etat (plaques a induction, lave vaisselle, lave-linge & seche linge)- sejour spacieux de 30 m2- 2 chambres de 11 et 13 m2- salle de bain equipee de 2 vasques et d'un plan en marbre- balcon de 5 m2- nombreux rangements integres- cave et place de parking sous terrain exceptionnellement proportionnee pouvant accueillir simultanement 2 vehicules (4 roues plus 2 roues) et boxable- a proximite des commerces de l'avenue de france, des quais de seine, des cinemas (mk2, ugc, cinematheque francaise)- presence de nombreux jardins et espaces verts a proximite (jardins des grands moulins, parc de bercy)- creche, ecole et college a moins de 10 mins a pied - proche des transports en commun : a moins de 10 mins a pied du metro ligne 14 et du rer c bibliotheque, bus (62, 89, 325), et tram t3- charges annuelles de 2100 euros- plus d'infos sur https://goo.gl/photos/mmv91i9vv6ke3cm58agences s'abstenir",http://www.paruvendu.fr/immobilier/prestige/beau-3-pieces-dans-le-quartier-de-la-bibliotheque/particulier/1205693129A1KIVHAP000,,645000,annonce de particulier - paris (75013),vente appartement 3 pieces 69 m2 carrez paris 13 (75013),"nombre de pieces : 3, surface : 69m, ascenseur handicape, balcon / terrasse, jardin / terrain, - copropriete : oui, - date de construction : 2008, - situation : etage, - standing : tres bon, - surface loi carrez en m2 : 69, - parquet, - chauffage individuel, - eau chaude individuelle, - electrique, - etat general : tres bon, - etat de la plomberie : tres bon, - etat de l'electricite : tres bon, - etat du chauffage : tres bon, - etat des revetements muraux : tres bon, - etat des revetements sols : tres bon, - ascenseur, - digicode, - interphone, - videophone, - americaine, - sejour separe : oui, - salle a manger : non, - nombre de chambre(s) : 2, - nombre de salle(s) de bain : 1, - nombre de salle(s) d'eau : 0, - nombre de wc : 1, - nombre de placard(s) : 4, - double vitrage, - isolation acoustique, - surface du balcon en m2 : 5, - parking couvert, - cave, - metro, - bus, - gare rer, - commerces, - ecoles, - espaces verts, - tramway, emission de gaz a effet de serre : 4 kgeq/m2.an, consommation energetique : 104 kwh/m2 an"
"grand institutionnel vend ! idealement situe entre la butte aux cailles et le parc montsouris, tres beau 2/3 pieces de 55 m2 au 4eme etage. cet appartement est compose d'une entree, un grand sejour prolonge par un balcon de 6.20m2 expose est, d'une cuisine separee (possibilite cuisine us), une chambre avec placard, une salle de bains et un wc separe. excellent etat general. potentiel de transformation en 3 pieces. residence moderne et securisee (annee 1988) de 68 appartements, dans un quartier agreable et dynamique du 13eme arrondissement. cave et possibilite parking(s) en sous-sol d'une valeur unitaire de 13 000euros a 17 000euros. estimation non contractuelle charges : 120euros/mois lot 2047 cliquez ici pour nous contacter",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75013/1201275158A1KIVHAP000,,446000,locare,vente appartement 2 pieces 55 m2 environ paris 13 (75013),"nombre de pieces : 2, surface : 55m, parking / garage, balcon / terrasse, emission de gaz a effet de serre : 14 kgeq/m2.an, consommation energetique : 275 kwh/m2 an"
